@lat;@lon;name;addr:suburb
-23.7204029;-46.5383557;Rua Manoel Bandeira;
-23.7153110;-46.5375329;Rua Amadeu Tosi;
-23.7133463;-46.5382654;Rua Domício Afonso da Gama;
-23.7187600;-46.5483625;Rua Armando Salles de Oliveira;
-23.7185111;-46.5466846;Rua Quirino de Lima;
-23.7206840;-46.5363399;Rua Galileo Emendabili;
-23.7152382;-46.5422305;Rua Nuncio Interlich;
-23.7157515;-46.5467172;Rua Santos Dumont;
-23.7190259;-46.5382934;Rua Rosa Margonari Borali;
-23.7131453;-46.5413240;Rua André Ritucci;
-23.7176627;-46.5345324;Rua Roque Silva;
-23.7165015;-46.5428730;Rua Giovani Giusti;
-23.7069526;-46.5359362;Rua João Infante;
-23.7149835;-46.5383741;Rua Progresso;
-23.6998896;-46.5525827;Rua Rodrigues Alves;
-23.7119506;-46.5392013;Rua Nicola Spinelli;
-23.7063469;-46.5370070;Rua João Santiago;
-23.7158365;-46.5496531;Rua Vinte e Oito de Outubro;
-23.7196641;-46.5455493;Rua Wenceslau Brás;
-23.7110563;-46.5404356;Rua Nicola Spinelli;
-23.7200761;-46.5430323;Rua Brasílio Machado;
-23.6988072;-46.5518673;Avenida Mauricio Caetano de Castro;
-23.7046566;-46.5392675;Rua Antônio Américo Ribeiro;
-23.7057798;-46.5370188;Rua Diogo Dias;
-23.7047479;-46.5400352;Rua Manoel Joaquim Pinto;
-23.7028959;-46.5457617;Rua Professor Antônio Prudente;
-23.7058918;-46.5375361;Alameda Dom Pedro de Alcântara;
-23.7093881;-46.5316019;Rua Maria Primitz;
-23.7049355;-46.5387843;Rua João Antônio de Oliveira;
-23.7019385;-46.5453178;Rua Cafelândia;
-23.7083855;-46.5336237;Rua Milton José Cosmo;
-23.7057007;-46.5366955;Rua Júlio Piatto;
-23.7044254;-46.5405801;Rua Comendador Luís Giglio;
-23.7094708;-46.5319042;Rua Rudolph Primitz;
-23.7026918;-46.5449417;Rua Sebastião Coco;
-23.7075297;-46.5362118;Avenida Wallace Simonsen;
-23.7036539;-46.5439065;Rua Major Benedito C. Nascimento;
-23.7038968;-46.5433307;Rua Liberato Salvador;
-23.7004732;-46.5454332;Rua Professor Gieg;
-23.6973191;-46.5432978;Rua Adamantina;
-23.7022160;-46.5416275;Rua Irmã Maria Mônica;
-23.7034340;-46.5356861;Rua Vladimir Herzog;
-23.6985544;-46.5400794;Rua Taubaté;
-23.6983101;-46.5445677;Avenida Armando Italo Setti;
-23.6980281;-46.5440080;Rua Dona Júlia César Ferreira;
-23.6992575;-46.5503688;Rua João Batista Leite;
-23.6930713;-46.5598645;Rua Antônio Campanha;
-23.6882667;-46.5588241;Rua Sargaços;
-23.6883658;-46.5569476;Rua Tasman;
-23.7018897;-46.5556144;Rua 24 de Fevereiro;
-23.6926719;-46.5529245;Avenida Senador Vergueiro;
-23.7025798;-46.5521489;Travessa São Vicente de Paulo;
-23.7121027;-46.5546463;Praça Parques de Alegre;
-23.6991993;-46.5530618;Rua Domingos João Ballotin;
-23.6985670;-46.5555513;Rua Pedro Jacobucci;
-23.6947856;-46.5419647;Rua Jacob Piatto;
-23.7001414;-46.5390941;Rua Celeste Pinchiari;
-23.6901389;-46.5427342;Rua Giacinto Tognato;
-23.6876138;-46.5594913;Rua Ártico;
-23.6754821;-46.5574642;Rua Batalhão Borba Gato;
-23.6963655;-46.5417518;Rua Maria de Fátima;
-23.7007028;-46.5394326;Rua Raphael Lazzuri;
-23.6910447;-46.5602202;Avenida Barão de Mauá;
-23.7051021;-46.5289961;Rua Joana Zanola Degelo;
-23.6756455;-46.5573542;Avenida Senador Vergueiro;
-23.6763939;-46.5570170;Avenida Senador Vergueiro;
-23.6975336;-46.5408379;Rua Agostinho Luiz Piatto;
-23.6824759;-46.5582201;Rua Olegário Herculano;
-23.6970986;-46.5366851;Rua Oséas de Paula Campos;
-23.7005696;-46.5340009;Rua José Carlos Ortega;
-23.7003155;-46.5354425;Rua José Rusig;
-23.6884723;-46.5436203;Praça São José;
-23.6890516;-46.5443089;Praça São José;
-23.6904812;-46.5433300;Rua Jundiaí;
-23.6691284;-46.5534735;Avenida Winston Churchill;
-23.6607747;-46.5952652;Rua Otacílio Celestino Gallo;
-23.6577548;-46.5959314;Rua Joaquim Ferreira da Silva;
-23.6611094;-46.5970911;Rua Fábio da Silva Prado;
-23.6603716;-46.5947431;Rua Américo Molari;
-23.6596116;-46.5950087;Rua Eltore Toldo;
-23.6575728;-46.5993377;Rua Angelina Gaeta;
-23.6583474;-46.5956633;Rua Leonardo Marcondes Gonzaga;
-23.6618519;-46.5964910;Rua Horácio de Carvalho;
-23.6609709;-46.5989531;Rua Gustavo Teixeira;
-23.6572806;-46.5982200;Rua Vicenzo Capassi;
-23.6618133;-46.5953430;Rua Cosme de Farias;
-23.6612543;-46.5944174;Rua Tasuke Uematsu;
-23.6602194;-46.5978952;Rua Comandante Taylor;
-23.6610887;-46.5979595;Rua Doutor Francisco da Silva Prado;
-23.6610534;-46.5962003;Rua Ranieri Mazili;
-23.6603960;-46.6017583;Rua China;
-23.6605799;-46.6006142;Rua José Medeiros e Albuquerque;
-23.6596396;-46.5999300;Rua Afonso Celso Figueiredo;
-23.6612723;-46.6030018;Rua Itália;
-23.6615780;-46.6022974;Rua Albino dos Santos Quelhas;
-23.6650853;-46.5692182;Avenida Caminho do Mar;
-23.7130125;-46.5269092;Rua Benfica;
-23.7113755;-46.5256687;Rua Novo Horizonte;
-23.7135961;-46.5249791;Rua Novo Horizonte;
-23.7131156;-46.5276220;Rua 27 de Agosto;
-23.7159179;-46.5261957;Rua do Oleoduto;
-23.7100717;-46.5278289;Rua Novo Horizonte;
-23.7106868;-46.5263616;Rua Novo Horizonte;
-23.7129538;-46.5274467;Rua Luiz Gonzaga;
-23.7117089;-46.5253240;Rua Nove de Setembro;
-23.7137659;-46.5283773;Rua 28 de Agosto;
-23.7112137;-46.5290568;Rua Paraná;
-23.7112656;-46.5294327;Rua Nogueira;
-23.7085289;-46.5230935;Rua Dolores Gomes Ibarruri;
-23.7066460;-46.5198414;Rua Boa Amizade;
-23.7114886;-46.5227825;Alameda Minas Gerais;
-23.7168775;-46.5222220;Rua Nascer do Sol;
-23.7064197;-46.5204827;Rua Francisco Pinto Medeiros;
-23.7045443;-46.5188489;Rua Dom Manuel;
-23.7059463;-46.5168879;Rua Bela Vista;
-23.7068017;-46.5209677;Rua Antônio Vieira;
-23.7102102;-46.5220470;Rua Dolores Gomes Ibarruri La Pasionaria;
-23.7070759;-46.5182574;Rua Santos Dias da Silva;
-23.7076397;-46.5207314;Rua Sabino Demarchi;
-23.7083407;-46.5297781;Rua Saracantan;
-23.7148373;-46.5231891;Rua 26 de Maio;
-23.7086232;-46.5167084;Avenida São Tomás Mouro;
-23.7109770;-46.5221471;Rua Antônio Gerônimo de Freitas;
-23.7081592;-46.5273693;Rua Saracantan;
-23.7157488;-46.5268609;Rua da Comunidade;
-23.7068656;-46.5203645;Rua Etelvino de Freitas;
-23.7147509;-46.5266134;Passagem do Oleoduto;
-23.7159649;-46.5206529;Passagem Alto da Boa Vista;
-23.7175404;-46.5249435;Rua Ceará;
-23.7056197;-46.5180965;Rua São Tomas Mouro;
-23.7157009;-46.5251794;Rua Paraná;
-23.7069069;-46.5393289;Rua Lamartine Ventura;
-23.7067245;-46.5398572;Rua Maria Belarmino de Castro;
-23.7207126;-46.5302214;Rua Manoel Guarini;
-23.7267589;-46.5326319;Rua Aquitibaia;
-23.7194340;-46.5301190;Rua Mário Trabachini;
-23.7221888;-46.5339136;Rua Padre Tarcísio Zanotti;
-23.7199178;-46.5276366;Rua do Oleoduto;
-23.7216047;-46.5265850;Rua Santo Antônio;
-23.7210708;-46.5315985;Rua Attílio Manoel Mieli;
-23.6612949;-46.5965038;Rua Doutor Mário Santa-Lucia;
-23.6627951;-46.5985989;Rua José Moutinho;
-23.6605621;-46.5994643;Rua Almirante Tamandaré;
-23.6611781;-46.5993148;Rua Visconde de Cabo Frio;
-23.7861983;-46.5395206;Rua José Farhat;
-23.6837706;-46.5449516;Rua Thales dos Santos Freire;
-23.6679834;-46.6107626;Avenida Água Funda;
-23.6713630;-46.5677189;Avenida Caminho do Mar;
-23.6743313;-46.5691739;Rua Colúmbia;
-23.6714937;-46.5675065;Avenida Winston Churchill;
-23.6558312;-46.5699576;Rua Piagentini;
-23.6713020;-46.5673764;Avenida Winston Churchill;
-23.6578273;-46.6030935;Acesso Avenida do Taboão;
-23.7214891;-46.5391183;Avenida Rotary;
-23.6895709;-46.5614028;Avenida Lucas Nogueira Garcez;
-23.7054748;-46.5577286;Rua Principe Humberto;
-23.6894942;-46.5608919;Avenida Lucas Nogueira Garcez;
-23.7221598;-46.5492047;Avenida Rotary;
-23.6900864;-46.5620184;Avenida das Nações Unidas;
-23.7362301;-46.5531168;Rua Odair Roberto Viana;
-23.7772909;-46.5289538;Rua Heinrich Nordhoff;
-23.7081586;-46.5495966;Rua Padre Lustosa;
-23.6736998;-46.5686305;Avenida Caminho do Mar;
-23.6577557;-46.5998949;Rua dos Alpes;
-23.7054116;-46.5576928;Avenida Newton Monteiro de Andrade;
-23.7245959;-46.5556636;Rua Comendador Alipio Pedro Ronchetti;
-23.7236010;-46.5556253;Avenida Presidente João Café Filho;
-23.7217417;-46.5546075;Avenida Presidente João Café Filho;
-23.7211349;-46.5537973;Avenida Presidente João Café Filho;
-23.7669792;-46.5777459;Estrada Marco Polo;
-23.7625573;-46.5758266;Estrada Marco Polo;
-23.7425459;-46.5957790;Estrada da Cama Patente;
-23.7411175;-46.5959636;Estrada da Cama Patente;
-23.7396149;-46.5919632;Estrada dos Casa;
-23.7413627;-46.5862240;Estrada dos Casa;
-23.7828015;-46.5321547;Rua Augusto Paulino;
-23.7800302;-46.5302433;Rua Sofia D'Ângelo Caputo;
-23.7772309;-46.5310803;Avenida Tocantins;
-23.7805164;-46.5313676;Rua Marcilio Conrado;
-23.7818484;-46.5286969;Rua Rolando Marques;
-23.7802897;-46.5292041;Rua Rowena;
-23.7776194;-46.5247623;Estrada Simão Portela;
-23.7803607;-46.5327667;Rua Emilia;
-23.7811307;-46.5299727;Rua Nossa Senhora do Carmo;
-23.7822340;-46.5290376;Rua Cilei José Tiago;
-23.7789586;-46.5293156;Avenida Araguaia;
-23.7817193;-46.5292447;Rua José Gregório de Medeiros;
-23.7776350;-46.5246906;Estrada Simão Portela;
-23.7813978;-46.5329250;Rua Dona Luiza;
-23.7775943;-46.5317355;Avenida da Praia;
-23.7794812;-46.5326253;Rua Ana Russo Vestri;
-23.7790285;-46.5252036;Estrada Simão Portela;
-23.7786145;-46.5254838;Praça Melvin Jones;
-23.7802650;-46.5255695;Avenida Rio Xingu;
-23.7784757;-46.5256227;Praça Melvin Jones;
-23.7814234;-46.5332743;Rua Bechelli;
-23.7804693;-46.5247850;Rua Josefa Caputo de Laura;
-23.7787443;-46.5253331;Praça Melvin Jones;
-23.7797420;-46.5266058;Rua Adonis;
-23.7792708;-46.5257156;Rua Tamiris;
-23.7803210;-46.5257048;Estrada Simão Portela;
-23.7382517;-46.5539400;Rua São Faustino;
-23.7356366;-46.5541793;Rua Luisa Guazzeli Battistini;
-23.7512797;-46.5487075;Rua Omar Daibert;
-23.8176579;-46.6086452;Estrada Taquacetuba;
-23.7257739;-46.5617436;Rua Jorge Pires;
-23.7257507;-46.5616281;Rua Jorge Pires;
-23.7014694;-46.5490049;Rua João Mitestainer;
-23.7015268;-46.5485955;Rua Dom Luiz;
-23.7002626;-46.5485391;Avenida Princesa Januária;
-23.7040600;-46.5493796;Rua Dom Paulo Mariano;
-23.7008404;-46.5488738;Avenida Princesa Januária;
-23.7026933;-46.5487006;Rua Dom Paulo Mariano;
-23.7082801;-46.5506298;Rua Padre Lustosa;
-23.7050625;-46.5473603;Avenida Imperatriz Leopoldina;
-23.6854047;-46.5597580;Rua Continental;
-23.6720821;-46.5959237;Rua Bom Retiro;
-23.6716021;-46.5980198;Rua Nova Londrina;
-23.6666303;-46.6115400;Rua Boa Sorte;
-23.6883291;-46.5561735;Alameda Nove de Outubro;
-23.6874280;-46.5549431;Alameda da Justiça;
-23.6864183;-46.5554234;Rua José Monteiro Filho;
-23.6606274;-46.5583498;Avenida Prestes Maia;
-23.6709752;-46.5986223;Rua Alto Noroeste;
-23.6640582;-46.5651898;Rua 25 de Março;
-23.6640901;-46.5654648;Rua 25 de Março;
-23.6634053;-46.5622399;Rua Brasil;
-23.6629851;-46.5625662;Rua Brasil;
-23.6622769;-46.5619629;Avenida Vivaldi;
-23.6627232;-46.5616551;Avenida Vivaldi;
-23.7183539;-46.5590329;Avenida João Firmino;
-23.7174774;-46.5574254;Rua Joaquim Nabuco;
-23.7228542;-46.5697536;Rua Ana Maria Martinez;
-23.7226696;-46.5727646;Avenida Senador Ricardo Batista;
-23.7220065;-46.5674875;Rua Santa Rita;
-23.7205701;-46.5635185;Rua Wálter Carlos Zanini;
-23.7206612;-46.5635367;Rua Wálter Carlos Zanini;
-23.7207919;-46.5640966;Avenida João Firmino;
-23.7214649;-46.5661106;Avenida João Firmino;
-23.7977455;-46.5334221;Estrada do Morro Grande;
-23.6508860;-46.5770510;Rua Ruy Capretz;
-23.6510713;-46.5784070;Rua Ruy Capretz;
-23.6507340;-46.5768224;Rua Ruy Capretz;
-23.7904531;-46.5354410;Estrada do Morro Grande;
-23.7875298;-46.5341094;Rua Joaquim Mascarenhas;
-23.7984745;-46.5378013;Rua Mario Paulo Autuori;
-23.7889248;-46.5336656;Rua Atilio Jorge Salum;
-23.7784927;-46.5291366;Rua Rio Acima;
-23.7793480;-46.5311082;Rua Rio Acima;
-23.7783041;-46.5297571;Avenida Araguaia;
-23.6982585;-46.5710894;Rua Georges Pompidou;
-23.7951495;-46.5350089;Estrada do Morro Grande;
-23.7932517;-46.5359717;Estrada do Morro Grande;
-23.7887329;-46.5354481;Rua Fortunato Benevenuto Finco;
-23.7921476;-46.5359307;Estrada do Morro Grande;
-23.7891195;-46.5358813;Estrada do Morro Grande;
-23.7968383;-46.5354056;Avenida Francisco Finco;
-23.7975234;-46.5371351;Avenida Francisco Finco;
-23.7112603;-46.5661238;Avenida José Odorizzi;
-23.7017212;-46.5767007;Rua Sérgio Cardoso;
-23.6964293;-46.5645470;Rua Raymundo Cirino;
-23.7052529;-46.5783826;Rua Cônego Luis Catelli;
-23.7932567;-46.5474227;Rua Frei Angélico Manenti;
-23.7942797;-46.5450139;Rua Aladino;
-23.7933619;-46.5467401;Rua Palmerina Odilia F Guaseli;
-23.7924988;-46.5453981;Rua Ângelo Bisognini Filho;
-23.7948722;-46.5462895;Rua Dois;
-23.6941860;-46.5693492;Rua Doutor José Ória;
-23.6929833;-46.5702804;Rua Doutor José Ória;
-23.6924292;-46.5692756;Rua Antônio Devisate;
-23.6945292;-46.5672787;Rua Professor Edmundo Vasconcelos;
-23.6960067;-46.5674439;Rua Professor Edmundo Vasconcelos;
-23.6955264;-46.5674593;Rua Professor Edmundo Vasconcelos;
-23.7229426;-46.5698572;Rua Ana Maria Martinez;
-23.7227981;-46.5697947;Avenida João Firmino;
-23.7223837;-46.5685880;Avenida João Firmino;
-23.7215745;-46.5660791;Avenida João Firmino;
-23.7199600;-46.5622643;Avenida João Firmino;
-23.7204247;-46.5635559;Rua Cristiano Angeli;
-23.7783613;-46.5308921;Avenida Ivaí;
-23.7798062;-46.5314970;Rua Marcilio Conrado;
-23.7898962;-46.5362845;Rua Adelino Spessoto;
-23.7898373;-46.5340785;Rua Fortunato Benevenuto Finco;
-23.7878520;-46.5349518;Rua Maria de Lourdes Napolitano;
-23.7868993;-46.5341649;Rua Joaquim Mascarenhas;
-23.7915468;-46.5340742;Rua Rio Grande;
-23.8025317;-46.5382100;Rua Padre Bento Dias Pacheco;
-23.8023247;-46.5357473;Rua Mario Paulo Autuori;
-23.8002393;-46.5365424;Rua Mario Paulo Autuori;
-23.8043767;-46.5350339;Rua Mario Paulo Autuori;
-23.8038478;-46.5349156;Rua Santo Expedito;
-23.7965780;-46.5387686;Rua Francisco Bernadello;
-23.7980535;-46.5360259;Rua Rosa Inez Bruni Pinchiaro;
-23.7950091;-46.5397695;Rua Maria Madalena Venzol;
-23.7937441;-46.5389003;Rua Francisco Mariotto;
-23.6985699;-46.5343163;Avenida Taioca;
-23.7021276;-46.5332469;Rua Durval da Costa Dourado;
-23.6935816;-46.5679984;Rua Professor Rubião Meira;
-23.6931842;-46.5655127;Rua Tibério Predeschi;
-23.6951255;-46.5657722;Rua Alipio Corrêa Neto;
-23.6944401;-46.5656164;Rua Professor Almeida Prado;
-23.6935127;-46.5657859;Rua Alipio Corrêa Neto;
-23.7879595;-46.5362547;Estrada dos Camponeses;
-23.7794965;-46.5306680;Rua Sofia D'Angelo Caputo;
-23.7860746;-46.5282283;Rua 14 de Abril;
-23.7903347;-46.5293888;Rua Rio Grande;
-23.7886528;-46.5273060;Rua Jacipora;
-23.7877116;-46.5262327;Rua Jacipora;
-23.7872955;-46.5267000;Travessa Rio Grande;
-23.7881457;-46.5270460;Rua Belo Monte;
-23.7858509;-46.5253697;Rua Jacipora;
-23.7863109;-46.5251471;Rua Vista Alegre;
-23.7873477;-46.5290377;Rua Anápolis;
-23.7857544;-46.5294505;Rua da Conquista;
-23.7920781;-46.5317414;Rua Rio Grande;
-23.7906307;-46.5394773;Avenida Coração Eucarístico de Jesus;
-23.7920235;-46.5399683;Rua Luiza Viezzer Finco;
-23.7999521;-46.5424453;Avenida Francisco Finco;
-23.7998896;-46.5425029;Avenida Francisco Finco;
-23.7994196;-46.5419737;Avenida Francisco Finco;
-23.7994317;-46.5419251;Avenida Francisco Finco;
-23.7868414;-46.5360338;Rua Rosangela Batista Silva;
-23.7854746;-46.5344008;Rua Joaquim Mascarenhas;
-23.7867065;-46.5329377;Rua Belmiro Prado Roman;
-23.7996714;-46.5357805;Rua Rosa Inez Bruni Pinchiaro;
-23.7996714;-46.5347533;Rua Rosa Inês Bruni Pinchiaro;
-23.7862822;-46.5350884;Rua Francisco Onésimo Martins;
-23.7858192;-46.5349640;Rua Gelson Moreira de Souza;
-23.7857045;-46.5382494;Estrada dos Camponeses;
-23.7840674;-46.5384858;Rua Gordon Fox Rule;
-23.7845734;-46.5393998;Estrada dos Camponeses;
-23.7890794;-46.5391237;Rua Antônio Zaia;
-23.7895310;-46.5381393;Rua Antônio Zaia;
-23.7987209;-46.5343338;Rua Felice Rossi;
-23.8001083;-46.5334189;Rua Odair Vieira;
-23.8004911;-46.5415062;Rua Miguel Guerra;
-23.8017804;-46.5414523;Travessa Miguel Guerra;
-23.8021557;-46.5410438;Rua Miguel Guerra;
-23.8029650;-46.5414737;Rua Julia Antônieta Tapedino Guerra;
-23.8036895;-46.5419944;Rua Julia Antônieta Tapedino Guerra;
-23.8006749;-46.5432773;Avenida Francisco Finco;
-23.8029747;-46.5449420;Servidão Passagem;
-23.6938462;-46.5698668;Rua Antônio Devisate;
-23.6915148;-46.5711809;Rua Martin Luther King Júnior;
-23.6895921;-46.5719256;Avenida Piraporinha;
-23.7402483;-46.5182346;Estrada do Montanhão;
-23.6932763;-46.5708885;Rua Joaquim Casemiro;
-23.6864774;-46.5599204;Rua Marli;
-23.7049898;-46.5769478;Rua Cônego Luis Catelli;
-23.7048434;-46.5762151;Rua Cônego Luis Catelli;
-23.6900783;-46.5607239;Avenida Lucas Nogueira Garcez;
-23.6914507;-46.5524283;Avenida Senador Vergueiro;
-23.6919923;-46.5526954;Avenida Senador Vergueiro;
-23.7151133;-46.5560635;Rua Secondo Modolin;
-23.7155997;-46.5562045;Rua dos Lirios;
-23.6722576;-46.5722650;Rua Frei Damião;
-23.7113814;-46.5658155;Avenida José Odorizzi;
-23.6638921;-46.6064633;Rua Espanha;
-23.6712310;-46.5889140;Rua Senji Suguino;
-23.6662183;-46.5947870;Rua José Dante;
-23.6639452;-46.5946522;Rua Pletro Romani;
-23.6687464;-46.5873929;Rua Nossa Senhora da Aparecida;
-23.6727857;-46.5875595;Rua Consolação;
-23.6622328;-46.6066199;Rua Iran;
-23.6710885;-46.5878408;Rua Verão;
-23.6693621;-46.5918694;Rua Jabaquara;
-23.6641571;-46.5941533;Rua Newton;
-23.6627177;-46.6022561;Praça Egydio Andretta;
-23.6701736;-46.5899886;Rua Braz;
-23.6657289;-46.5897529;Rua Manoel Simões de Souza;
-23.6623098;-46.6026494;Rua Ferdinando Ducca;
-23.6634213;-46.5921150;Rua Paulo Virginio;
-23.6709705;-46.5881616;Rua João Depoli;
-23.6706834;-46.5910013;Rua Aclimação;
-23.6678528;-46.5897091;Rua Almerina Cemoline Rebulci;
-23.6652050;-46.5964302;Rua Napoleão de Alencastro Guimarães;
-23.7073642;-46.5531838;Rua São Savino;
-23.7020907;-46.5744624;Rua Capitão Alberto Mendes Júnior;
-23.6911385;-46.5671481;Avenida Álvaro Guimarães;
-23.6902848;-46.5664575;Avenida Álvaro Guimarães;
-23.6716259;-46.5815277;Rua Clementino;
-23.6941585;-46.5662138;Rua José Garcia;
-23.6681541;-46.5805567;Travessa São José;
-23.6684994;-46.5804014;Rua São José;
-23.6711592;-46.5817857;Rua Tatuapé;
-23.6687055;-46.5823935;Rua da Penha;
-23.6892153;-46.5611684;Avenida Antártico;
-23.6827846;-46.5677437;Avenida Padre Anchieta;
-23.6799937;-46.5633102;Rua Carlos Maranesi;
-23.6905680;-46.5658076;Rua Carlos Olavo Vicentini;
-23.6871322;-46.5677597;Rua Cecília;
-23.6833141;-46.5641808;Rua Edgar Gerson Barboza;
-23.6840403;-46.5656805;Rua Mário Fongaro;
-23.6969286;-46.5645064;Rua Padre Saboya de Medeiros;
-23.6969807;-46.5659705;Rua Deputado Alvaro Florence;
-23.6808910;-46.5673709;Rua Carlos Maranesi;
-23.6847682;-46.5661007;Rua Continental;
-23.6850189;-46.5660270;Rua Continental;
-23.7663989;-46.5358225;Estrada Martim Afonso de Souza;
-23.7665305;-46.5368890;Estrada Martim Afonso de Souza;
-23.7667343;-46.5370570;Estrada do Vergueiro;
-23.7661023;-46.5381857;Estrada Martim Afonso de Souza;
-23.7836267;-46.5388815;Rua Vitória Zaia Vicentin;
-23.7023480;-46.5729230;Rua Benedito Conrado Filho;
-23.7023441;-46.5727447;Rua Benedito Conrado Filho;
-23.7050831;-46.5817702;Avenida Edilu;
-23.7037421;-46.5544704;Rua Djalma Dutra;
-23.6931977;-46.5800186;Viela Sanitária da Vila Olga;
-23.6956055;-46.5789201;Avenida Robert Kennedy;
-23.6975659;-46.5779914;Rua Max Mangels Sênior;
-23.6976681;-46.5777272;Rua Max Mangels Sênior;
-23.6976015;-46.5778700;Avenida Robert Kennedy;
-23.7605496;-46.5946744;Estrada Galvão Bueno;
-23.7658356;-46.5952646;Estrada Galvão Bueno;
-23.6673681;-46.5624203;Avenida Presidente Arthur Bernardes;
-23.6677915;-46.5594552;Rua Aguapés;
-23.6674844;-46.5587601;Rua Aguapés;
-23.7017282;-46.5769071;Avenida Robert Kennedy;
-23.7253071;-46.5739907;Rua Ana Maria Martinez;
-23.7253151;-46.5725026;Rua Ana Maria Martinez;
-23.6991238;-46.5514087;Avenida Peri Ronchetti;
-23.6988060;-46.5515733;Rua Marechal Deodoro;
-23.6993162;-46.5519302;Rua José Pelosini;
-23.6991711;-46.5517701;Rua Marechal Deodoro;
-23.6990037;-46.5521827;Avenida Brigadeiro Faria Lima;
-23.7010056;-46.5527754;Avenida Brigadeiro Faria Lima;
-23.6988850;-46.5543671;Rua Pedro Jacobucci;
-23.6960228;-46.5528245;Avenida Lucas Nogueira Garcez;
-23.6947626;-46.5509825;Praça Samuel Sabatini;
-23.7030181;-46.5762805;Avenida Robert Kennedy;
-23.7035499;-46.5762993;Rua Miguel Couto;
-23.7186818;-46.5599904;Avenida João Firmino;
-23.7655138;-46.5399200;Estrada Martim Afonso de Souza;
-23.7648075;-46.5378502;Estrada do Vergueiro;
-23.7645939;-46.5409166;Estrada Basílio de Lima;
-23.7645501;-46.5433782;Estrada Basílio de Lima;
-23.7647612;-46.5458439;Estrada Basílio de Lima;
-23.7654621;-46.5462308;Estrada Basílio de Lima;
-23.7764787;-46.5502139;Estrada Martim Afonso de Souza;
-23.7782711;-46.5516616;Rua Doutor Wilson Teixeira de Miranda;
-23.7787159;-46.5528839;Estrada Martim Afonso de Souza;
-23.7761801;-46.5524520;Rua Francisco Mattei;
-23.7707338;-46.5461289;Estrada Martim Afonso de Souza;
-23.6555963;-46.5772740;Rua Planalto;
-23.6525876;-46.5766390;Rua Senador César Vergueiro;
-23.6515978;-46.5776951;Rua da Represa;
-23.6559714;-46.5771379;Rua Planalto;
-23.6589593;-46.5791694;Rua Fernão Dias Paes Leme;
-23.6967596;-46.5613595;Avenida Barão de Mauá;
-23.7134329;-46.5850564;Travessa Claúdio Armando;
-23.7244272;-46.5565405;Avenida Presidente João Café Filho;
-23.7061543;-46.5582608;Rua Doutor Castelo Branco;
-23.7020018;-46.5764983;Avenida Robert Kennedy;
-23.6974371;-46.5533764;Rua Jurubatuba;
-23.6967365;-46.5530001;Rua Jurubatuba;
-23.7147101;-46.5505742;Rua Alferes Bonilha;
-23.7164625;-46.5496792;Rua Paissandú;
-23.7161273;-46.5504188;Rua Alferes Bonilha;
-23.7241988;-46.5761029;Avenida Humberto de Alencar Castelo Branco;
-23.7243039;-46.5761422;Avenida Humberto de Alencar Castelo Branco;
-23.7244837;-46.5755651;Avenida Humberto de Alencar Castelo Branco;
-23.7241753;-46.5766559;Avenida Humberto de Alencar Castelo Branco;
